"OrderID","OrderDate","ShipDate","ShipMode","CustomerID","ProductID","OrderCostPrice","OrderSellingPrice"
"2682","1/21/2022","1/27/2022","Standard Class","MH-18115","OFF-BI-10001196","72","90"
"2683","1/21/2022","1/27/2022","Standard Class","MH-18115","TEC-MA-10002981","175","351"
"2684","1/21/2022","1/27/2022","Standard Class","MH-18115","TEC-PH-10003601","132","165"
"2685","6/29/2022","6/7/2022","Standard Class","CT-11995","OFF-BI-10000632","219","313"
"2686","6/9/2021","11/9/2021","Standard Class","KB-16315","OFF-EN-10003055","58","96"
"2687","6/9/2021","11/9/2021","Standard Class","KB-16315","OFF-BI-10001031","2","3"
"2688","4/8/2021","5/8/2021","First Class","RA-19285","OFF-BI-10002003","4","4"
"2689","12/11/2020","11/14/2020","First Class","YC-21895","OFF-PA-10003016","9","16"
"2690","6/30/2019","2/7/2019","First Class","RA-19915","OFF-AR-10004582","5","5"
"2691","4/12/2022","8/12/2022","Standard Class","CM-12160","OFF-BI-10004364","5","5"
"2692","8/28/2021","2/9/2021","Standard Class","CS-12130","OFF-PA-10002246","11","15"
"2693","8/28/2021","2/9/2021","Standard Class","CS-12130","TEC-PH-10002890","54","109"
"2694","1/22/2021","1/28/2021","Standard Class","AJ-10795","FUR-FU-10001475","55","110"
"2695","10/15/2019","10/20/2019","Standard Class","DL-12865","FUR-FU-10004270","8","15"
"2696","7/2/2021","9/2/2021","First Class","BE-11410","OFF-PA-10003465","21","30"
"2697","3/18/2019","3/23/2019","Standard Class","SM-20320","TEC-MA-10003626","739","821"
"2698","3/18/2019","3/23/2019","Standard Class","SM-20320","TEC-MA-10002412","15847","22638"
"2699","3/18/2019","3/23/2019","Standard Class","SM-20320","OFF-PA-10001804","19","21"
"2700","3/18/2019","3/23/2019","Standard Class","SM-20320","OFF-AR-10003183","7","8"
"2701","3/18/2019","3/23/2019","Standard Class","SM-20320","FUR-FU-10004270","25","31"
"2702","3/18/2019","3/23/2019","Standard Class","SM-20320","OFF-FA-10003112","15","19"
"2703","3/18/2019","3/23/2019","Standard Class","SM-20320","FUR-FU-10001986","86","122"
"2704","5/24/2019","5/30/2019","Standard Class","RP-19390","OFF-PA-10002319","81","116"
"2705","11/7/2022","7/13/2022","Second Class","JD-16015","TEC-AC-10002323","106","133"
"2706","6/16/2022","6/21/2022","Standard Class","AB-10255","OFF-SU-10001165","8","17"
"2707","6/16/2022","6/21/2022","Standard Class","AB-10255","OFF-PA-10001246","10","19"
"2708","6/16/2022","6/21/2022","Standard Class","AB-10255","OFF-PA-10001815","154","192"
"2709","1/30/2020","6/2/2020","Standard Class","CC-12145","FUR-FU-10001876","114","227"
"2710","1/30/2020","6/2/2020","Standard Class","CC-12145","TEC-MA-10000488","1536","1920"
"2711","11/12/2020","12/15/2020","Standard Class","GH-14425","OFF-BI-10001098","6","13"
"2712","9/10/2022","11/10/2022","First Class","CP-12085","FUR-FU-10003577","41","46"
"2713","7/29/2022","1/8/2022","Second Class","GM-14440","OFF-AR-10002656","48","60"
"2714","4/25/2019","4/29/2019","Standard Class","LC-16885","TEC-PH-10004531","242","302"
"2715","1/12/2020","6/12/2020","Standard Class","BT-11305","OFF-AR-10003251","10","14"
"2716","4/12/2019","8/12/2019","Standard Class","CP-12085","TEC-PH-10000673","78","130"
"2717","8/26/2022","1/9/2022","Standard Class","SC-20680","TEC-AC-10000158","50","72"
"2718","7/9/2019","9/13/2019","Standard Class","DK-13375","TEC-PH-10002075","340","378"
"2719","12/21/2022","12/27/2022","Standard Class","SE-20110","OFF-ST-10004340","112","124"
"2720","6/12/2019","8/12/2019","Second Class","LF-17185","FUR-FU-10002759","17","24"
"2721","4/11/2019","8/11/2019","Second Class","ON-18715","OFF-FA-10000585","6","8"
"2722","4/11/2019","8/11/2019","Second Class","ON-18715","OFF-AP-10004859","29","58"
"2723","4/14/2021","4/19/2021","Second Class","TB-21400","OFF-ST-10001558","49","81"
"2724","4/10/2019","8/10/2019","Standard Class","DF-13135","OFF-LA-10004689","7","14"
"2725","4/10/2019","8/10/2019","Standard Class","DF-13135","OFF-BI-10002867","77","96"
"2726","7/11/2022","11/13/2022","Standard Class","EP-13915","TEC-PH-10003811","216","360"
"2727","7/11/2022","11/13/2022","Standard Class","EP-13915","FUR-TA-10000849","245","350"
"2728","12/22/2022","12/24/2022","First Class","SK-19990","OFF-BI-10000848","1","2"
"2729","12/22/2022","12/24/2022","First Class","SK-19990","TEC-PH-10003072","441","630"
"2730","2/13/2022","2/19/2022","Standard Class","FH-14350","OFF-AR-10001547","4","7"
"2731","2/13/2022","2/19/2022","Standard Class","FH-14350","TEC-AC-10001838","720","800"
"2732","2/13/2022","2/19/2022","Standard Class","FH-14350","FUR-FU-10004017","97","108"
"2733","2/7/2019","6/7/2019","Standard Class","EH-13945","TEC-PH-10002923","37","74"
"2734","2/7/2019","6/7/2019","Standard Class","EH-13945","OFF-AR-10000716","4","6"
"2735","2/21/2020","2/23/2020","Second Class","JE-15715","OFF-PA-10000249","29","49"
"2736","11/13/2020","11/19/2020","Standard Class","KL-16645","TEC-PH-10003691","340","378"
"2737","11/13/2020","11/19/2020","Standard Class","KL-16645","OFF-PA-10001560","25","42"
"2738","11/13/2020","11/19/2020","Standard Class","KL-16645","FUR-BO-10004467","240","300"
"2739","11/13/2020","11/19/2020","Standard Class","KL-16645","TEC-PH-10001819","72","90"
"2740","4/16/2022","4/18/2022","First Class","EB-13750","OFF-SU-10000157","430","477"
"2741","4/16/2022","4/18/2022","First Class","EB-13750","TEC-AC-10004227","13","26"
"2742","2/25/2021","2/27/2021","Second Class","BD-11725","OFF-EN-10003134","42","47"
"2743","4/11/2019","8/11/2019","Standard Class","MS-17530","FUR-FU-10004671","32","35"
"2744","6/20/2020","6/25/2020","Second Class","SC-20770","FUR-FU-10002253","232","258"
"2745","6/20/2020","6/25/2020","Second Class","SC-20770","TEC-PH-10002726","88","126"
"2746","7/8/2022","11/8/2022","Second Class","FM-14380","TEC-AC-10004571","56","80"
"2747","12/5/2019","5/17/2019","Standard Class","KT-16480","FUR-TA-10002228","560","700"
"2748","11/22/2020","11/26/2020","Standard Class","AP-10720","TEC-AC-10004127","16","27"
"2749","4/12/2020","8/12/2020","Standard Class","RH-19555","OFF-BI-10001553","4","8"
"2750","8/6/2019","6/14/2019","Standard Class","CS-11950","FUR-CH-10002758","410","586"
"2751","8/8/2019","11/8/2019","Second Class","TM-21010","OFF-ST-10000532","296","423"
"2752","5/26/2019","5/30/2019","Standard Class","HF-14995","FUR-CH-10000988","113","225"
"2753","4/17/2020","4/21/2020","Standard Class","GA-14515","OFF-AR-10003251","3","6"
"2754","4/17/2020","4/21/2020","Standard Class","GA-14515","TEC-AC-10003174","226","323"
"2755","4/17/2020","4/21/2020","Standard Class","GA-14515","TEC-PH-10002310","470","784"
"2756","4/17/2020","4/21/2020","Standard Class","GA-14515","OFF-AP-10002651","869","1448"
"2757","4/17/2020","4/21/2020","Standard Class","GA-14515","OFF-PA-10001184","6","12"
"2758","11/6/2021","6/13/2021","Second Class","ES-14020","TEC-AC-10002402","168","240"
"2759","11/3/2021","3/15/2021","Standard Class","JP-16135","FUR-FU-10004270","69","77"
"2760","11/3/2021","3/15/2021","Standard Class","JP-16135","OFF-ST-10001526","433","481"
"2761","5/26/2019","5/29/2019","First Class","Dp-13240","OFF-PA-10002893","34","48"
"2762","12/10/2022","10/14/2022","First Class","NK-18490","TEC-AC-10003709","1","1"
"2763","12/10/2022","10/14/2022","First Class","NK-18490","OFF-BI-10001191","61","102"
"2764","6/22/2022","6/28/2022","Standard Class","PL-18925","OFF-BI-10003166","7","10"
"2765","6/22/2022","6/28/2022","Standard Class","PL-18925","OFF-BI-10003982","22","31"
"2766","6/22/2022","6/28/2022","Standard Class","PL-18925","OFF-ST-10004835","8","9"
"2767","1/15/2022","1/18/2022","First Class","RW-19690","OFF-AP-10000159","28","34"
"2768","1/15/2022","1/18/2022","First Class","RW-19690","OFF-AP-10002945","1347","1924"
"2769","2/4/2020","7/4/2020","Standard Class","MO-17950","OFF-AP-10001242","16","32"
"2770","2/4/2020","7/4/2020","Standard Class","MO-17950","TEC-AC-10003038","35","50"
"2771","2/4/2020","7/4/2020","Standard Class","MO-17950","TEC-AC-10003289","24","48"
"2772","3/9/2021","10/9/2021","Standard Class","JJ-15445","OFF-ST-10000918","27","55"
"2773","10/12/2022","12/12/2022","First Class","BT-11680","FUR-FU-10001940","17","19"
"2774","11/22/2021","11/26/2021","Standard Class","RD-19585","OFF-BI-10002852","40","49"
"2775","11/11/2022","11/18/2022","Standard Class","ML-17755","OFF-PA-10004451","6","10"
"2776","10/21/2021","10/25/2021","Standard Class","JE-15745","OFF-ST-10004804","139","154"
"2777","12/21/2020","12/25/2020","Standard Class","ER-13855","OFF-AP-10003971","43","61"
"2778","7/17/2020","7/19/2020","Second Class","JM-15535","FUR-BO-10003159","117","195"
"2779","4/30/2022","5/5/2022","Standard Class","SS-20140","FUR-FU-10001935","12","24"
"2780","4/30/2022","5/5/2022","Standard Class","SS-20140","TEC-AC-10003433","2","2"
"2781","6/5/2022","8/5/2022","First Class","TC-21295","OFF-LA-10004544","47","59"
"2782","11/20/2022","11/27/2022","Standard Class","HG-15025","OFF-AR-10001026","15","22"
"2783","11/11/2021","11/16/2021","Standard Class","LD-17005","TEC-PH-10001336","129","258"
"2784","5/11/2021","10/11/2021","Standard Class","AS-10285","TEC-PH-10003187","22","24"
"2785","9/10/2021","10/15/2021","Standard Class","MP-17965","TEC-PH-10004897","17","24"
"2786","9/21/2020","9/23/2020","First Class","CD-12790","FUR-CH-10004997","421","602"
"2787","9/21/2020","9/23/2020","First Class","CD-12790","OFF-FA-10002763","6","8"
"2788","2/12/2019","6/12/2019","Standard Class","MD-17860","FUR-FU-10001588","29","58"
"2789","2/12/2019","6/12/2019","Standard Class","MD-17860","OFF-AR-10000940","12","16"
"2790","2/12/2019","6/12/2019","Standard Class","MD-17860","FUR-FU-10002759","20","40"
"2791","9/21/2019","9/22/2019","First Class","BM-11650","OFF-AP-10000358","18","26"
"2792","9/21/2019","9/22/2019","First Class","BM-11650","OFF-AP-10003281","18","36"
"2793","9/21/2019","9/22/2019","First Class","BM-11650","OFF-PA-10000029","3","6"
"2794","12/4/2019","4/17/2019","Standard Class","KN-16450","TEC-PH-10001557","968","1075"
"2795","12/4/2019","4/17/2019","Standard Class","KN-16450","TEC-PH-10000576","263","438"
"2796","12/4/2019","4/17/2019","Standard Class","KN-16450","OFF-BI-10002764","16","18"
"2797","12/4/2019","4/17/2019","Standard Class","KN-16450","FUR-BO-10001337","154","309"
"2798","10/20/2022","10/27/2022","Standard Class","IG-15085","OFF-AR-10002257","11","13"
"2799","10/20/2022","10/27/2022","Standard Class","IG-15085","OFF-PA-10001019","32","40"
"2800","10/20/2022","10/27/2022","Standard Class","IG-15085","OFF-BI-10003364","117","146"
"2801","10/25/2021","10/28/2021","First Class","JS-15595","TEC-PH-10000984","706","784"
"2802","1/11/2020","4/11/2020","First Class","GA-14725","OFF-AR-10001683","4","8"
"2803","3/11/2022","8/11/2022","Standard Class","DL-13330","FUR-FU-10000629","21","41"
"2804","12/5/2020","5/16/2020","Standard Class","CS-12505","OFF-PA-10003893","10","13"
"2805","12/5/2020","5/16/2020","Standard Class","CS-12505","OFF-PA-10004239","13","26"
"2806","7/9/2020","11/9/2020","Standard Class","CC-12145","FUR-CH-10000553","33","48"
"2807","7/25/2020","7/27/2020","Second Class","MH-18025","OFF-FA-10004395","8","9"
"2808","7/25/2020","7/27/2020","Second Class","MH-18025","OFF-PA-10004782","9","13"
"2809","7/25/2020","7/27/2020","Second Class","MH-18025","FUR-BO-10002213","493","705"
"2810","7/25/2020","7/27/2020","Second Class","MH-18025","FUR-CH-10001854","393","562"
"2811","11/16/2020","11/18/2020","Second Class","MP-18175","OFF-PA-10000157","126","180"
"2812","11/16/2020","11/18/2020","Second Class","MP-18175","FUR-FU-10001185","130","186"
"2813","11/16/2020","11/18/2020","Second Class","MP-18175","FUR-TA-10001520","107","214"
"2814","11/16/2020","11/18/2020","Second Class","MP-18175","TEC-AC-10004145","600","1000"
"2815","11/16/2020","11/18/2020","Second Class","MP-18175","FUR-TA-10000688","392","654"
"2816","1/9/2020","8/9/2020","Standard Class","DR-12940","OFF-BI-10001510","80","115"
"2817","1/9/2020","8/9/2020","Standard Class","DR-12940","FUR-CH-10003817","36","61"
"2818","1/9/2020","8/9/2020","Standard Class","DR-12940","FUR-FU-10000308","99","124"
"2819","1/9/2020","8/9/2020","Standard Class","DR-12940","OFF-ST-10003208","762","1089"
"2820","5/5/2021","8/5/2021","First Class","DM-13015","OFF-BI-10003784","3","7"
"2821","5/5/2021","8/5/2021","First Class","DM-13015","FUR-TA-10003748","179","299"
"2822","12/31/2021","5/1/2022","Standard Class","BD-11620","TEC-PH-10002563","151","302"
"2823","9/18/2022","9/20/2022","First Class","DC-12850","OFF-AR-10000122","4","9"
"2824","9/18/2022","9/20/2022","First Class","DC-12850","OFF-ST-10000352","29","48"
"2825","9/25/2019","9/30/2019","Standard Class","MT-18070","OFF-PA-10003270","30","34"
"2826","9/25/2019","9/30/2019","Standard Class","MT-18070","FUR-BO-10003272","150","301"
"2827","9/25/2019","9/30/2019","Standard Class","MT-18070","OFF-BI-10002982","2","3"
"2828","9/25/2019","9/30/2019","Standard Class","MT-18070","OFF-EN-10001509","2","3"
"2829","4/23/2021","4/26/2021","First Class","MJ-17740","OFF-PA-10002421","87","108"
"2830","4/23/2021","4/26/2021","First Class","MJ-17740","OFF-ST-10000760","45","56"
"2831","4/23/2021","4/26/2021","First Class","MJ-17740","OFF-PA-10002923","39","78"
"2832","1/11/2019","5/11/2019","Standard Class","ND-18370","OFF-ST-10001128","355","444"
"2833","1/11/2019","5/11/2019","Standard Class","ND-18370","TEC-PH-10000673","78","156"
"2834","1/26/2022","1/31/2022","Second Class","CA-11965","OFF-AR-10001547","12","15"
"2835","1/26/2022","1/31/2022","Second Class","CA-11965","OFF-BI-10001890","4","7"
"2836","11/11/2022","11/16/2022","Standard Class","GA-14725","OFF-AP-10003971","8","11"
"2837","11/11/2022","11/16/2022","Standard Class","GA-14725","OFF-PA-10000520","10","19"
"2838","11/11/2022","11/16/2022","Standard Class","GA-14725","OFF-BI-10000977","85","122"
"2839","9/6/2021","12/6/2021","First Class","TC-21295","TEC-MA-10002178","626","696"
"2840","3/9/2020","8/9/2020","Second Class","JB-15400","OFF-ST-10001526","72","120"
"2841","3/14/2019","3/19/2019","Standard Class","CK-12325","FUR-CH-10003379","1026","1140"
"2842","8/31/2022","4/9/2022","Second Class","RL-19615","OFF-PA-10000100","138","230"
"2843","3/23/2022","3/27/2022","Standard Class","AC-10660","OFF-ST-10001809","101","144"
"2844","5/18/2022","5/22/2022","Standard Class","BH-11710","TEC-AC-10000387","29","36"
"2845","12/27/2021","12/31/2021","Standard Class","BG-11695","FUR-CH-10004853","507","845"
"2846","11/17/2022","11/20/2022","First Class","XP-21865","OFF-AR-10001958","46","51"
"2847","10/9/2022","9/15/2022","Standard Class","SN-20560","OFF-BI-10003527","534","763"
"2848","8/4/2022","4/15/2022","Standard Class","DM-13345","FUR-FU-10003832","34","56"
"2849","8/4/2022","4/15/2022","Standard Class","DM-13345","OFF-BI-10001359","1615","2691"
"2850","11/28/2021","3/12/2021","Standard Class","AJ-10780","OFF-BI-10002976","7","7"
"2851","2/6/2021","5/6/2021","First Class","KC-16255","OFF-ST-10000736","32","65"
"2852","12/17/2022","12/22/2022","Standard Class","VF-21715","OFF-PA-10001745","17","28"
"2853","3/19/2021","3/21/2021","Second Class","SV-20935","FUR-FU-10000409","7","15"
"2854","3/19/2021","3/21/2021","Second Class","SV-20935","FUR-FU-10000221","16","20"
"2855","8/20/2022","8/20/2022","Same Day","EM-13810","OFF-ST-10000344","28","40"
"2856","7/25/2022","7/31/2022","Standard Class","RB-19360","OFF-LA-10003663","10","20"
"2857","8/26/2021","8/29/2021","First Class","DJ-13510","FUR-CH-10001215","1443","1603"
"2858","8/15/2021","8/17/2021","Second Class","CC-12370","FUR-CH-10000988","113","225"
"2859","5/19/2022","5/23/2022","Standard Class","SC-20380","TEC-AC-10003441","61","68"
"2860","5/19/2022","5/23/2022","Standard Class","SC-20380","TEC-PH-10004389","189","378"
"2861","5/19/2022","5/23/2022","Standard Class","SC-20380","FUR-BO-10004695","977","1629"
"2862","5/19/2022","5/23/2022","Standard Class","SC-20380","OFF-PA-10000100","201","287"
"2863","12/8/2022","8/17/2022","Standard Class","RH-19495","OFF-PA-10000223","10","21"
"2864","8/13/2022","8/13/2022","Same Day","JK-15370","OFF-ST-10001325","28","31"
"2865","8/13/2022","8/13/2022","Same Day","JK-15370","OFF-AP-10004249","59","84"
"2866","8/13/2022","8/13/2022","Same Day","JK-15370","OFF-AR-10000588","54","60"
"2867","8/13/2022","8/13/2022","Same Day","JK-15370","OFF-SU-10000946","29","32"
"2868","10/11/2021","12/11/2021","Second Class","AF-10885","OFF-SU-10001225","13","15"
"2869","10/11/2021","12/11/2021","Second Class","AF-10885","OFF-ST-10001558","23","39"
"2870","12/6/2022","6/19/2022","Standard Class","LC-16885","FUR-FU-10001546","12","17"
"2871","3/22/2019","3/26/2019","Standard Class","BF-11275","OFF-PA-10002581","52","74"
"2872","3/22/2019","3/26/2019","Standard Class","BF-11275","FUR-CH-10001482","283","314"
"2873","6/15/2022","6/20/2022","Standard Class","SC-20800","OFF-AR-10002399","3","4"
"2874","11/16/2022","11/22/2022","Standard Class","SW-20275","OFF-ST-10001963","487","811"
"2875","12/29/2022","12/31/2022","First Class","MC-17845","OFF-FA-10002988","4","6"
"2876","1/21/2021","1/23/2021","Second Class","TD-20995","FUR-CH-10004289","77","154"
"2877","1/21/2021","1/23/2021","Second Class","TD-20995","FUR-CH-10000785","811","1013"
"2878","1/15/2021","1/19/2021","Standard Class","Dp-13240","OFF-EN-10003040","26","52"
"2879","1/15/2021","1/19/2021","Standard Class","Dp-13240","OFF-AR-10001573","4","5"
"2880","1/15/2021","1/19/2021","Standard Class","Dp-13240","TEC-AC-10000844","204","255"
"2881","9/19/2021","9/23/2021","Second Class","SD-20485","OFF-BI-10000756","15","25"
"2882","9/19/2021","9/23/2021","Second Class","SD-20485","OFF-SU-10000381","25","28"
"2883","2/21/2019","2/25/2019","Standard Class","TM-21010","OFF-BI-10004094","6","9"
"2884","11/11/2021","11/16/2021","Second Class","BK-11260","FUR-FU-10001852","5","7"
"2885","1/30/2021","3/2/2021","Standard Class","JF-15490","OFF-BI-10000014","9","17"
"2886","10/18/2021","10/22/2021","Standard Class","EP-13915","FUR-CH-10003396","216","308"
"2887","12/18/2022","12/19/2022","First Class","EP-13915","OFF-AR-10003811","4","7"
"2888","12/18/2022","12/19/2022","First Class","EP-13915","OFF-PA-10003172","6","13"
"2889","12/18/2022","12/19/2022","First Class","EP-13915","OFF-PA-10000289","26","32"
"2890","2/11/2022","6/11/2022","Standard Class","KH-16630","OFF-PA-10000791","17","24"
"2891","4/29/2019","1/5/2019","Second Class","HG-14845","FUR-CH-10002304","26","52"
"2892","4/29/2019","1/5/2019","Second Class","HG-14845","OFF-BI-10000136","11","18"
"2893","10/23/2022","10/29/2022","Standard Class","JC-16105","OFF-PA-10003739","10","12"
"2894","10/23/2022","10/29/2022","Standard Class","JC-16105","OFF-PA-10002479","24","26"
"2895","10/23/2022","10/29/2022","Standard Class","JC-16105","FUR-FU-10000771","48","69"
"2896","10/23/2022","10/29/2022","Standard Class","JC-16105","TEC-PH-10001552","22","36"
